,id,kw_location,time_location,created_date,period,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,year,month
178,214,IT,UK,2022-03-20 09:05:03,Morning,Lorella Cuccarini,Francesca Tocca,Rugby Italia,Rudy Zerbi,Elisa,LDA,Celentano Alessandra,Riccardo Rossi,Moto2,San Giovanni,Simonetta Cesaroni,Alain Delon,Veronica Peparini,Moto3,Equinozio di primavera 2022,In viaggio con papà,Nunzio Amici,Rudiger,Galles-Italia rugby,Russia missile,2022,3
179,215,AUS,UK,2022-03-20 09:05:03,Morning,UFC,Arsenal,Paddy Pimblett,Adelaide vs Fremantle,Billy Dib vs Jacob Ng,Arnold Allen,Broncos,Nadal,Fortnite Chapter 3 Season 2,Bulldogs vs Broncos,Hebersham,Gordonbrook Dam,Molly McCann,Wizards vs Lakers,Christmas Island,Newcastle Knights,Milan-Sanremo 2022,Canberra Raiders,F1,Geelong vs Essendon,2022,3
181,217,US,UK,2022-03-20 19:58:04,Evening,Real Madrid,Maren Morris,Claude Giroux,Ketanji Brown Jackson,Nowruz,Hampus Lindholm,Gable Steveson,Karl Malone,President Trump,Anthony Fauci,First day of spring 2022,Gonzaga basketball,Baylor basketball,St. Peter's College,Michigan basketball,Murray State basketball,Eddie Hall Vs Thor,Kansas basketball,Trevor Story,Paddy Pimblett,2022,3
182,218,UK,UK,2022-03-20 19:58:04,Evening,Tottenham vs West Ham,Rangers,Fortnite,Southampton vs Man City,Crystal Palace vs Everton,Leicester City vs Brentford,Spring equinox 2022,Gogglebox,Monaco vs PSG,CLASH OF THE TITANS,Real Madrid,Kevin Magnussen,Leona Lewis,Martyn Ford,When do The clocks change,Nadal,MotoGP,Huddersfield Town,Ange Capuozzo,Belize,2022,3
184,220,DE,UK,2022-03-20 19:58:04,Evening,RB Leipzig gegen Eintracht Frankfurt,Sound of Peace,Jenny Elvers,Fortnite,Natalia Klitschko,Köln \u2013 Dortmund,Tatort: Tyrannenmord,Belgien,Dynamo Dresden,Real Madrid,Mobilitätsgeld,Markus Anfang,Galatasaray,VfL Wolfsburg,Fortnite Server Status,Waldhof Mannheim,Holstein Kiel,Kanye West,Formel 1,The Masked Singer,2022,3
185,221,FR,UK,2022-03-20 19:58:04,Evening,MotoGP,Rennes \u2013 Metz,Belgique,Reims \u2013 Lyon,Printemps,Nadal,Bordeaux \u2013 Montpellier,Lisa Azuelos,Marseille \u2013 Nice,Melenchon,Real barca,Lorient \u2013 Strasbourg,Fleuve noir,Juventus \u2013 Salernitana,Tessa Worley,Marc Marquez,Mohamed Merah,Classement mondial Rugby,Eddie Jones,Coupe du monde 2022,2022,3
186,222,NL,UK,2022-03-20 19:58:04,Evening,Piet Paulusma,PSV  Fortuna,Stand F1,Monaco  PSG,Liverpool,Utrecht  Groningen,Lewis Hamilton,Steekpartij Rosmalen,Go Ahead Eagles,Radio 1,Stella Bergsma,Vitesse  RKC,George Russell,FA Cup,Stevensloop,Jeffrey Willems,Magnussen,Willem II  AZ,Roger Lips,Marc Marquez,2022,3
187,223,IT,UK,2022-03-20 19:58:04,Evening,Roma-Lazio,Venezia-Sampdoria,Lorella Cuccarini,Arisa,Monaco  Psg,Empoli Verona,Cambio ora,Pierfrancesco Favino,Davide Silvestri,Belgio,Witty TV,Rai,Ilary Blasi,Primavera,Foggia Catania,Cagliari Calcio,Bologna-Atalanta,Moto3,Inter-Sampdoria,Moto2,2022,3
188,224,AUS,UK,2022-03-20 19:58:04,Evening,Monaco vs PSG,Crystal Palace vs Everton,Southampton vs Man City,UFC,Bulldogs vs Broncos,Shane Warne funeral,Arsenal,MotoGP,Adelaide vs Fremantle,Fortnite new season,Hawthorn vs North Melbourne,Nadal,Arnold Allen,West Coast Eagles,Harmony Day,Gordonbrook Dam,Christmas Island,Molly McCann,Newcastle Knights,NSW Open golf,2022,3
190,226,US,UK,2022-03-21 09:05:03,Morning,Real Madrid,Duke basketball,Villanova basketball,Clarence Thomas,Barcelona vs Real Madrid,Charles Leclerc,Arkansas basketball,Iowa State basketball,Julianne Hough,Texas Tech basketball,Texas basketball,Ketanji Brown Jackson,Adele,Maren Morris,Valspar Championship,Sanditon,Miami basketball,Claude Giroux,Tottenham,Daddy Yankee,2022,3
191,227,UK,UK,2022-03-21 09:05:03,Morning,Caribbean shark attacks,Strictly Come Dancing,Ivan Toney,Liverpool,Barcelona,Southampton vs Man City,Tottenham vs West Ham,Man City,Rangers,Leicester City vs Brentford,Fortnite,Gogglebox,Monaco vs PSG,Spring equinox 2022,Roma,Rafael Nadal,Kevin Magnussen,Glass,F1 start time,Leona Lewis,2022,3
193,229,DE,UK,2022-03-21 09:05:03,Morning,Corona-Regeln,Mariupol,Real Madrid gegen Barcelona,Köln gegen Dortmund,Sound of Peace,La Liga,Tatort Tyrannenmord,Jenny Elvers,RB Leipzig,Fortnite,Dynamo Dresden,Belgien,American Pie,Mobilitätsgeld,Markus Anfang,Formel-1-Liveticker,Rafael Nadal,VfL Wolfsburg,Holstein Kiel,Kanye West,2022,3
194,230,FR,UK,2022-03-21 09:05:03,Morning,Philippe Katerine,Suri Cruise,Toulouse \u2013 Montpellier,Quentin Fillon Maillet,Real Madrid,Marseille \u2013 Nice,MotoGP,Anthony Delon,Belgique,Fleuve noir,Nadal,Rennes \u2013 Metz,Reims \u2013 Lyon,Printemps,Bordeaux \u2013 Montpellier,Melenchon,Caché film,Theo Curin,Lisa Azuelos,Lorient \u2013 Strasbourg,2022,3
195,231,NL,UK,2022-03-21 09:05:03,Morning,LaLiga,Juventus,Piet Paulusma,Barcelona,PSV  Fortuna,Utrecht  Groningen,Stand F1,Liverpool,Monaco  PSG,Steekpartij Rosmalen,Willem II  AZ,Vitesse  RKC,Steekpartij Den Bosch,Radio 1,Roger Lips,Stevensloop,Magnussen,Marc Marquez,Formule 1,Ajax - Feyenoord,2022,3
196,232,IT,UK,2022-03-21 09:05:03,Morning,Italia Macedonia,Italia Calcio,Pasolini,Pier Paolo Pasolini,Spareggi mondiali,CLASSIFICA F1 2022,Fabio Miretti,Un altro giro,Arthur Leclerc,Roma-Lazio,MotoGP,Real Madrid-Barcellona,Bologna-Atalanta,Venezia-Sampdoria,Cambio ora,Monaco  Psg,Lorella Cuccarini,Empoli-Verona,Arisa,Rai,2022,3
197,233,AUS,UK,2022-03-21 09:05:03,Morning,La Liga,Liverpool,Ed Sheeran,Tottenham vs West Ham,Epic,Mariupol,Southampton vs Man City,Their,Eliza Taylor,Hannah Clarke,Crystal Palace vs Everton,George Burgess,Nowruz,Frontier,Abbie Chatfield,Lisa Wilkinson,Valspar Championship,UFC,Megan Barnard,Bulldogs vs Broncos,2022,3
199,235,US,UK,2022-03-21 19:58:04,Evening,Boeing 737,Matt Ryan,Wisconsin Basketball,Trevor Story,Jergens Ultra Healing Moisturizer Recall,NHL trade deadline,La'el Collins,Austin Weather,Marc-Andre Fleury,Urban Meyer,Notre Dame,Utah Jazz,Duke basketball,Real Madrid vs Barcelona,Clarence Thomas,Real Madrid,Arizona basketball,Villanova basketball,Purdue basketball,Iowa State basketball,2022,3
200,236,UK,UK,2022-03-21 19:58:04,Evening,China plane crash,Lapland UK,Caribbean shark attacks,Nazanin Zaghari-Ratcliffe,Mariupol,Covid vaccine spring booster,Strictly Come Dancing,Boxing Eddie Hall hafþór Björnsson,Ivan Toney,Boris Becker,Robbie Fowler,Ajax,Liverpool,Barcelona,Tottenham vs West Ham,Crystal Palace vs Everton,Southampton vs Man City,Rangers,Leicester City vs Brentford,Fortnite,2022,3
202,238,DE,UK,2022-03-21 19:58:04,Evening,Flugzeugabsturz,Mariupol,Corona-Regeln,Boris Becker,Odessa,Mila Kunis,Kimmich,Real Madrid,Sound of Peace,Köln \u2013 Dortmund,Tatort: Tyrannenmord,Jürgen Drews,RB Leipzig,Marc Terenzi,Love Island 2022,Mobilitätsgeld,Markus Anfang,Liverpool,Formel-1-Liveticker,Mick Schumacher,2022,3
203,239,FR,UK,2022-03-21 19:58:04,Evening,Crash avion Chine,Line Renaud,Tony Vairelles,Daddy Yankee,Richard Anconina,Greve RATP,Quentin Fillon Maillet,Pierre-Emerick Aubameyang,Real Madrid,Monaco \u2013 paris-sg,Marseille \u2013 Nice,Anthony Delon,MotoGP,Belgique,Nadal,Rennes \u2013 Metz,Reims \u2013 Lyon,Bordeaux \u2013 Montpellier,Printemps,Disneyland Paris,2022,3
204,240,NL,UK,2022-03-21 19:58:04,Evening,Marc Overmars,Vliegtuig neergestort,Mila Kunis,Daddy Yankee,Jan Slagter,Jaap Flier,Red Bull,Berlusconi,Piet Paulusma,Barcelona,F1 Bahrein,PSV  Fortuna,Liverpool,Steekpartij Rosmalen,Willem II  AZ,Steekpartij Den Bosch,FC Groningen,Vitesse  RKC,Radio 1,Omrop fryslan,2022,3
205,241,IT,UK,2022-03-21 19:58:04,Evening,Incidente aereo Boeing 737,Italia-Macedonia,Atalanta,Bonus benzina,Serena Bortone,Michele Zarrillo,Pagamento pensioni aprile 2022,Formula 1 calendario,Borsa Mosca,Miami Open,Daddy Yankee,Colbrelli,Pasolini,Nazionale italiana,21 marzo,"Ciao Darwin, concorrente paralizzato",Playoff Mondiali,Qualificazioni Mondiali,Origi,Alda Merini,2022,3
206,242,AUS,UK,2022-03-21 19:58:04,Evening,Miami Open,Clarence Thomas,La Liga,China Eastern Airlines,Fortnite,Liverpool,Email,Ed Sheeran,Tottenham vs West Ham,George Burgess,Mariupol,Hannah Clarke,Their,Southampton vs Man City,Logan Losurdo,Eliza Taylor,Crystal Palace vs Everton,Abbie Chatfield,Nowruz,Frontier,2022,3
208,244,US,UK,2022-03-22 09:05:03,Morning,Tornado watch,Matt Ryan,Boeing 737,Purdue basketball,Wisconsin Basketball,LaShun Pace,Kylie Jenner,Trevor Story,Jergens Ultra Healing Moisturizer recall,Marc-Andre Fleury,Lakers vs Cavaliers,Dairy Queen Free Cone Day,American Song Contest,Rachel Zegler,Urban Meyer,Tyrann Mathieu,Jamal Crawford,Dallas Mavericks,Jameis Winston,La'el Collins,2022,3
209,245,UK,UK,2022-03-22 09:05:03,Morning,China plane crash,Madeleine McCann case closed,Nazanin Zaghari-Ratcliffe,Lapland UK,Liverpool fixtures,Caribbean shark attacks,Richard Madeley Good Morning Britain,Covid vaccine spring booster,Mariupol,Yousef Makki,Prime Gaming,Kylie Jenner,Boxing Eddie Hall hafþór Björnsson,Optical illusion mermaid fish,Boris Becker,Vera Lynn,Dybala,Will Kirk Repair Shop,Strictly Come Dancing,Mike Dean,2022,3
211,247,DE,UK,2022-03-22 09:05:03,Morning,Kylie Jenner,Flugzeugabsturz,Boris Becker,Mariupol,Kimmich,Kfz-Kennzeichen,Corona-Regeln,Rußland Ukraine Krieg,Love Island,Dybala,Witcher 4,Real Madrid,La Liga,Marc Terenzi,Mobilitätsgeld,Markus Anfang,Mick Schumacher,Real barca,Belgien,Langeoog,2022,3
212,248,FR,UK,2022-03-22 09:05:03,Morning,Jean Castex,Kylie Jenner,Muriel Robin,Apolline de Malherbe,Dybala,Tour de Catalogne 2022,Yvan Colonna,Crash avion Chine,L'ile aux 30 cercueils,Surya Bonaly,Mariés au premier regard,Joey Starr,Le Remplaçant,Michael Bay,Vauban,Colbrelli,Tony Vairelles,Manchester City,Daddy Yankee,Greve RATP,2022,3
213,249,NL,UK,2022-03-22 09:05:03,Morning,Kylie Jenner,Marc Overmars,Colbrelli,Jan Slagter,RKC,Red Bull,Juventus,Piet Paulusma,Barcelona,Barca,FC Groningen,Radio 1,Omrop fryslan,Aubameyang,FA Cup,Roger Lips,Rosmalen,Grand prix,Stevensloop,Den Bosch,2022,3
214,250,IT,UK,2022-03-22 09:05:03,Morning,Jovana Djordjevic,Paolo Calabresi,Hunziker,Cavaliers ( Lakers,Vostro onore ultima puntata,Salah,Conor Clapton,Incidente aereo Boeing 737,Ilona,Bahrain,Bonus benzina,Italia-Macedonia,Lory Del Santo,Alessandro Iannoni,Alain Delon,Serena Bortone,Colbrelli,Nicolas Vaporidis,Pagamento pensioni aprile 2022,Rossano Rubicondi,2022,3
215,251,AUS,UK,2022-03-22 09:05:03,Morning,Kylie Jenner,Gareth Ward,Madeleine McCann case,Shane Warne memorial tickets,Usman Khawaja,Geoff Huegill,Miami Open,Jamayne Isaako,Cavaliers vs Lakers,Lidia Thorpe,Okta,Clarence Thomas,China Eastern Airlines,La Liga,Vladimir Putin Russia Ukraine war,Liverpool,George Burgess,Ed Sheeran,Olivia Frazer,Hannah Clarke,2022,3
217,253,US,UK,2022-03-22 19:58:03,Evening,The Walking Dead actor Moses J. Moseley,Ted Cruz airport Montana,Colby Covington,Where the Crawdads Sing,Okta,Za'Darius Smith,90 Day Fiancé,Julian Edelman,Phil Mickelson,Lauren Pazienza,Weather Houston,Walt Disney world walkout,Malik Willis,Lollapalooza 2022 Lineup,Eric Greitens,Tornado watch,Matt Ryan,Boeing 737,Ketanji Brown Jackson,Kylie Jenner,2022,3
218,254,UK,UK,2022-03-22 19:58:03,Evening,Barrington Patterson,Flybe,Russian opposition leader,The Chase Shaun Wallace,When is Celebrity Bake Off 2022,Diplopia,Soccer Aid 2022,China plane crash,Madeleine McCann case closed,Richard Madeley Good Morning Britain,Nazanin Zaghari-Ratcliffe,Lapland UK,Yousef Makki,Kylie Jenner,Caribbean shark attacks,Covid vaccine spring booster,Mariupol,Optical illusion mermaid fish,Prime Gaming,Dybala,2022,3
220,256,DE,UK,2022-03-22 19:58:03,Evening,Tesla,Kylie Jenner,Nathalie Volk,Nawalny,Sophia Thiel,Flugzeugabsturz,Boris Becker,Kimmich,Corona-Regeln,Rußland Ukraine-Krieg,Prominent getrennt,Witcher 4,Love Island,Real Madrid,Zoe Wees,Marc Terenzi,Mobilitätsgeld,Markus Anfang,Mick Schumacher,Belgien,2022,3
221,257,FR,UK,2022-03-22 19:58:03,Evening,Ryanair,Guide Michelin 2022,Kylie Jenner,Bayern Munich \u2013 PSG,Corse-Matin,Muriel Robin,Alexei Navalny,Et si on se rencontrait,Francois Cluzet,Jonathan Clauss,Dybala,Prime Gaming,Xavier Dupont de Ligonnès,Jacques Doillon,RER B,Apolline de Malherbe,Ghostwire Tokyo,Yvan Colonna,Crash avion Chine,L'ile aux 30 cercueils,2022,3
222,258,NL,UK,2022-03-22 19:58:03,Evening,Kylie Jenner,Vrienden van Amstel,Hart van Nederland,Prosus,Onana,Bridgerton,Louis van Gaal,Okta,Estavana Polman,Marc Overmars,Genesis,Colbrelli,Radar,Jan Slagter,Red Bull,Juventus,Piet Paulusma,Barcelona,Barca,Antony Ajax,2022,3
223,259,IT,UK,2022-03-22 19:58:03,Evening,Diplopia,Zelensky Parlamento italiano,Salah,Kessie,Sergio Muniz,Maserati Grecale,Jovana Djordjevic,Neymar,Kylie Jenner,Yvan Colonna,Noa Lang,Vostro Onore ultima puntata,Hunziker,Genova,Altrimenti ci arrabbiamo,Raspadori,Makariv,Quello che non so di lei,Conor Clapton,Elisa Isoardi,2022,3
224,260,AUS,UK,2022-03-22 19:58:03,Evening,Kylie Jenner,Gareth Ward,Madeleine McCann case,Shane Warne memorial tickets,Usman Khawaja,Sonny Bill Williams,Miami Open,COVID cases,Jamayne Isaako,Lidia Thorpe,Okta,Diplopia,Cavaliers vs Lakers,Colby Covington,Clarence Thomas,China Eastern Airlines,Real Madrid vs Barcelona,Vladimir Putin Russia Ukraine war,Liverpool,George Burgess,2022,3
226,262,US,UK,2022-03-23 09:05:03,Morning,Jarran Reed,The Walking Dead actor Moses J. Moseley,Where the Crawdads Sing,Jorge Masvidal,Lauren Pazienza,Knicks,Bob Saget hotel room photos,Pfizer recalls blood pressure drug,Ted Cruz airport Montana,90 Day Fiancé,Megan Thee Stallion,Walt Disney world walkout,Malik Willis,Okta,Bulls vs Bucks,GME) stock,FBI: Most Wanted,Warriors vs Magic,Zion Williamson,Reese Witherspoon,2022,3
227,263,UK,UK,2022-03-23 09:05:03,Morning,Ash Barty,Linda Carty death penalty,Barrington Patterson,Flybe,Email,Russian opposition leader,The Chase Shaun Wallace,Diplopia,Where The Crawdads Sing,Endometriosis,Soccer Aid 2022,Peacemaker,Today Wordle answer,Wrexham FC,Okta,China plane crash,Richard Madeley Good Morning Britain,Nazanin Zaghari-Ratcliffe,Lapland UK,Kylie Jenner,2022,3
229,265,DE,UK,2022-03-23 09:05:03,Morning,Ashleigh Barty,Tesla,Kylie Jenner,Nawalny,Kristian Tangermann,Menowin Fröhlich,Mainz,Radio Essen,Robert Koch-Institut Corona,Rußland Ukraine Krieg Liveblog,Flugzeugabsturz China,Boris Becker,Kimmich,Love Island,Witcher 4,Real Madrid,Zoe Wees,Marc Terenzi,Mobilitätsgeld,Markus Anfang,2022,3
230,266,FR,UK,2022-03-23 09:05:03,Morning,Ashleigh Barty,Ryanair,Guide Michelin 2022,NCIS,Isabelle Boulay,Bayern Munich \u2013 PSG,Francois Cluzet,Kylie Jenner,Alexei Navalny,Et si on se rencontrait,Corse-Matin,Jonathan Clauss,Muriel Robin,Coup de tete,Face a face,RER B,Jacques Doillon,Dybala,Prime Gaming,Marion Cotillard Guillaume Canet,2022,3
231,267,NL,UK,2022-03-23 09:05:03,Morning,Navalny,Ashleigh Barty,Renze Klamer,Meskina,Blake Lively,André Hazes jr,Vrienden van Amstel,Jinek,Hart van Nederland,Estavana Polman,Kylie Jenner,Onana,Arjen Lubach,Prosus,Azov-bataljon,Okta,Louis van Gaal,Mark Flekken,Peter Kuipers Munneke,Marc Overmars,2022,3
232,268,IT,UK,2022-03-23 09:05:03,Morning,Giulia Schiff,Bielorussia,Barty,Petrocelli,Ultima estrazione Lotto Superenalotto,Diplopia,Zelensky parlamento italiano,Salah,Alberto Malanchino,Quasi amici,Maserati Grecale,Unknown,Kessie,Sergio Muniz,UEFA Women's Champions League,Neymar,Jovana Djordjevic,Quello che non so di lei,Gianmarco Onestini,Vostro Onore ultima puntata,2022,3
233,269,AUS,UK,2022-03-23 09:05:03,Morning,Ash Barty,Brian Houston,Where the Crawdads Sing,Victorian travel vouchers,Hells Gate Dam,Labor MP Craig Thomson,Anna Heinrich,Craig Foster,Labor Senator Kimberley Kitching,Dani Laidley,Andrew Charlton,Julie Bishop,Willie Rioli,Coronavirus (COVID-19,Barry Hall,Gareth Ward,Kylie Jenner,Madeleine McCann case,Victoria travel voucher,Shane Warne memorial tickets,2022,3
235,271,US,UK,2022-03-23 19:58:04,Evening,Tyreek Hill,Madeleine Albright,National Puppy Day,Pastor Brian Houston Hillsong Church,Harry Styles,Jen Psaki,Jarran Reed,Purge,Nuggets,iHeartRadio Music Awards 2022,Denver Nuggets,New Orleans tornado,Conservatorship,Where the Crawdads Sing,The Walking Dead Actor Moses J. Moseley,Bob Saget hotel room photos,Ash Barty,Lauren Pazienza,Jorge Masvidal,Knicks,2022,3
236,272,UK,UK,2022-03-23 19:58:04,Evening,Budget 2022,Ash Barty,Major incident London Aquatics Centre,Erik ten Hag,Madeleine Albright,Holby City,Purge,Harry Styles,Barrington Patterson,Email,British Grandma death row,Flybe,Russian opposition leader,The Chase Shaun Wallace,Where the Crawdads Sing,Diplopia,Endometriosis,Peacemaker,Soccer Aid 2022,Today Wordle answer,2022,3
238,274,DE,UK,2022-03-23 19:58:04,Evening,Ronja Maltzahn,Ashleigh Barty,Tim Lobinger,Blitzermarathon,Madeleine Albright,Senf,Drachenlord,Tesla,Kristian Tangermann,Anne Wünsche,Menowin Fröhlich,Nawalny,Mainz,Radio Essen,Champions League Frauen,Flugzeugabsturz China,Prominent getrennt,Boris Becker,Kimmich,Real Madrid,2022,3
239,275,FR,UK,2022-03-23 19:58:04,Evening,Loïk Le Priol,Ashleigh Barty,Marine Le Pen,La reine Elizabeth II,Le temps des secrets,Kylian Mbappé (PSG,Arno,Jamel Debbouze,IPTV,Guerre Ukraine Russie Vladimir Poutine,Gabriel Matzneff,Restaurants étoilés Michelin,Sandrine Rousseau,Guide Michelin 2022,NCIS,Isabelle Boulay,Francois Cluzet,Bayern Munich \u2013 PSG,Clara Luciani,Marc Lavoine,2022,3
240,276,NL,UK,2022-03-23 19:58:04,Evening,Feyenoord  RKC,Iris de Graaf,Sywert van Lienden,Ashleigh Barty,Schurft,Navalny,Renze Klamer,Blake Lively,Julian Assange,André Hazes jr,Vrienden van Amstel,Jinek,Estavana Polman,Hart van Nederland,Urk,Arjen Lubach,Onana,Prosus,Azov-bataljon,Okta,2022,3
241,277,IT,UK,2022-03-23 19:58:04,Evening,Fedez,Giovanna Ralli,Giulia Schiff,Barty,Attacco hacker oggi,Bombe al fosforo,Ugo Tognazzi,Avellino-Catania,Partita Italia,Orsini,Instagram down,Bielorussia,Gianni Morandi,Yari Carrisi,Giovanni Battezzato,DOC,Assassinio sull'Orient Express,Portogallo-Turchia,Brozovic,Jorginho,2022,3
242,278,AUS,UK,2022-03-23 19:58:04,Evening,Cameron Williams,Sonam Kapoor,Stormlea,South Africa vs Bangladesh,Ash Barty,Brian Houston,Where the Crawdads Sing,Hells Gate Dam,Labor MP Craig Thomson,Craig Foster,Dani Laidley,Anna Heinrich,Labor Senator Kimberley Kitching,Tamara MAFS,Andrew Charlton,Julie Bishop,Travel vouchers,Reese Witherspoon,Willie Rioli,Nigella Lawson,2022,3
244,280,US,UK,2022-03-24 09:05:03,Morning,Tyreek Hill,Madeleine Albright,Miami Heat,National Puppy Day,Pastor Brian Houston Hillsong Church,Harry Styles,Memphis Grizzlies,Ja Morant,Stimulus checks gas prices,Nuggets,Mo Brooks,Jen Psaki,Miley Cyrus,Purge,Jordan Mailata,Conor McGregor,Hank Williams Jr,Steve Harvey,JuJu Smith-Schuster,Jarran Reed,2022,3
245,281,UK,UK,2022-03-24 09:05:03,Morning,Lloyds Banking Group branch closures,Conor McGregor,Boiling Point,Kate Ferdinand,Budget 2022,Ash Barty,Madeleine Albright,Major incident London Aquatics Centre,Erik ten Hag,Household Support Fund,Paul Woolston,Harry Styles,Holby city,Tyreek Hill,Purge,Linda Carty death penalty,Barrington Patterson,Email,Flybe,Where the Crawdads Sing,2022,3
247,283,DE,UK,2022-03-24 09:05:03,Morning,Robert Habeck,Ronja Maltzahn,Madeleine Albright,Blitzermarathon,Ashleigh Barty,Tim Lobinger,Rubel,Senf,Tyreek Hill,Drachenlord,Tesla,Menowin Fröhlich,Nawalny,Georgien,Tesla Model Y,Rußland Ukraine Krieg Liveblog,Russland Ukraine-Krieg Kiew,Mainz,Radio Essen,Robert Koch-Institut Corona,2022,3
248,284,FR,UK,2022-03-24 09:05:03,Morning,Loïk Le Priol,Mathilde Seigner,Ashleigh Barty,Marion Maréchal,Madeleine Albright,Marine Le Pen,Guerre Ukraine Russie Vladimir Poutine,Sandrine Rousseau,Kylian Mbappé PSG,IPTV,Philippe Etchebest,Jamel Debbouze,Nomadland,Gabriel Matzneff,Michel Leeb,Éric Dupond-Moretti,RATP greve,Le Pari,Classement lycées,Guide Michelin 2022,2022,3
249,285,NL,UK,2022-03-24 09:05:03,Morning,Feyenoord  RKC,Sywert van Lienden,Schurft,Madeleine Albright,Loiza Lamers,Ashleigh Barty,Froukje,Navalny,Renze Klamer,Julian Assange,Blake Lively,Vrienden van Amstel LIVE,Weesp,André Hazes jr,Estavana Polman,Hart van Nederland,Prosus,Azov-bataljon,Okta,Louis van Gaal,2022,3
250,286,IT,UK,2022-03-24 09:05:03,Morning,Incendio Belluno,Giulia Salemi,Rubli,Federica Pellegrini,Nicolas Cage,Pierre Cosso,Julian Assange,Fedez,Italia's Got Talent,Assassinio sull'Orient Express,Bombe al fosforo,Giovanna Ralli,Ugo Tognazzi,Italia-Macedonia del Nord,Gianmarco Tognazzi,Giulia Schiff,Attacco hacker oggi,Barty,Juventus Women,Avellino-Catania,2022,3
251,287,AUS,UK,2022-03-24 09:05:03,Morning,Socceroos,Madeleine Albright,Dustin Martin,Daniel Johns,Tyreek Hill,Harry Styles,Halo TV series,Lakers vs 76ers,Conor McGregor,Declan Cutler,Julian Assange,Nudgee College,Miley Cyrus,Cameron Williams,Melbourne Victory,Tuberculosis,R. Kelly,Nicolas Cage,Stormlea Tasmania,Naomi Osaka,2022,3
253,289,US,UK,2022-03-24 19:58:04,Evening,Barry Keoghan,Portugal vs Turkey,North korean missile launch,Pablo Schreiber,RRR,DeVante Parker,Tyreek Hill,Madeleine Albright,Miami Heat,Ja Morant,Mexico vs USA,National Puppy Day,Pastor Brian Houston Hillsong Church,Hank Williams Jr,Stimulus checks gas prices,Harry Styles,President Joe Biden,Halo TV series,Conor McGregor,Jordan Mailata,2022,3
254,290,UK,UK,2022-03-24 19:58:04,Evening,Jermain Defoe,Glastonbury resale,Wales Football,Conor McGregor,Boiling Point,World Cup Qualifiers,Leona Lewis,Lloyds Banking Group branch closures,NATO,Kate Ferdinand,Barry Keoghan,Omega Swatch,Peter Hebblethwaite,Rishi Sunak wife,Julian Assange,Solar panels,Rishi Sunak,Ash Barty,Madeleine Albright,Major incident London Aquatics Centre,2022,3
256,292,DE,UK,2022-03-24 19:58:04,Evening,Entlastungspaket,Energiepauschale,Türkgücü München,Rubel Euro,Energiepreis-Pauschale,WM Qualifikation,Mesut Özil,ÖPNV Ticket 9 Euro,Roger Cicero,ÖPNV,Robert Habeck,Energiepreis-Pauschale,G7-Staaten,Let's Dance Hartwich,Ronja Maltzahn,Madeleine Albright,Blitzermarathon,Türkei Portugal,Ashleigh Barty,Tim Lobinger,2022,3
257,293,FR,UK,2022-03-24 19:58:04,Evening,Portugal - Turquie,SUTOM,Valerie pecresse,Line Renaud,Otan,Portugal foot,Xavier de Moulins,Thibault Zemmour,Cazoo,Dave,Lio,Tony Vairelles,Rouble,Italie \u2013 Macédoine du Nord,France \u2013 Côte d'Ivoire,Nathalie Arthaud,Loïk Le Priol,Mathilde Seigner,Bombe au phosphore,Ashleigh Barty,2022,3
258,294,NL,UK,2022-03-24 19:58:04,Evening,Keukenhof,Videoland,Akram el Idrissi,Jerney Kaagman,Johan Cruijff,NAVO,Orsk,Feyenoord  RKC,Sywert van Lienden,Madeleine Albright,Schurft,Vasco Rouw,Ashleigh Barty,Froukje,Weesp,Navalny,Renze Klamer,Julian Assange,Blake Lively,Vrienden van Amstel LIVE,2022,3
259,295,IT,UK,2022-03-24 19:58:04,Evening,Incendio Belluno,Alba Parietti,Rublo,Corea del Nord,Marina Abramovic,Anonymous,Abramovich,Mesenzana,Paolo Bonolis Ucraina,Ryanair voli,Fosse Ardeatine,Green pass 1 aprile,Ferrari Purosangue,Sciopero 25 marzo 2022,Merletto di mezzanotte,Amici di Maria de Filippi,Giulia Salemi,Musetti,Federica Pellegrini,Spencer,2022,3
260,296,AUS,UK,2022-03-24 19:58:04,Evening,Clive Palmer,Socceroos,Madeleine Albright,World Cup Qualifiers,Halo' TV series,Dustin Martin,Daniel Johns,Dragons vs Sharks,AFL ladder,Usman Khawaja,Solomon Islands,Carlton vs Bulldogs,Omega Swatch,Tyreek Hill,Harry Styles,Lakers vs 76ers,Conor McGregor,Julian Assange,Declan Cutler,Miley Cyrus,2022,3
262,298,US,UK,2022-03-25 09:05:03,Morning,Duke basketball,USA vs Mexico,World Cup qualifiers,Barry Keoghan,Arkansas basketball,Villanova basketball,Portugal vs Turkey,Arizona Basketball,RRR,College board,Kyrie Irving,North korean missile launch,Channing Tatum,Paolo Banchero,Male contraceptive pills,PGA Tour,Venus Williams,Atlanta season 3,Bruins,NCAA hockey tournament,2022,3
263,299,UK,UK,2022-03-25 09:05:03,Morning,Andy Murray,Ozil,Wales football,Italy,American Bully XL,Scotland vs Poland,World Cup qualifiers,Portugal,Jermain Defoe,Barry Keoghan,Boiling Point,NATO,Rishi Sunak wife,Glastonbury resale,Omega Swatch,Conor McGregor,Leona Lewis,Harpreet Kaur,Karren Brady,Peter Hebblethwaite,2022,3
